Year,Month,MonthDate,Route,Flights,Seat_Capacity,Seats_Occupied,Load_Factor
2024,2024-06,2024-06-01,807 KHI-MUX,2.0,400.0,347.0,0.8675
2024,2024-06,2024-06-01,810 MUX-DXB,17.0,3340.0,3184.0,0.9533
2024,2024-06,2024-06-01,811 DXB-MUX,17.0,3380.0,3323.0,0.9831
2024,2024-06,2024-06-01,812 MUX-SHJ,12.0,2360.0,2213.0,0.9377
2024,2024-06,2024-06-01,813 SHJ-MUX,12.0,2360.0,2305.0,0.9767
2024,2024-06,2024-06-01,872 MUX-JED,12.0,2440.0,1869.0,0.766
2024,2024-06,2024-06-01,873 JED-MUX,12.0,2440.0,2153.0,0.8824
2024,2024-06,2024-06-01,876 MUX-MED,3.0,580.0,388.0,0.669
2024,2024-06,2024-06-01,877 MED-MUX,3.0,580.0,443.0,0.7638
2024,2024-06,2024-06-01,TOTALS,887.0,178574.0,160254.0,0.8974
2024,2024-07,2024-07-01,110 KHI-DXB,31.0,5668.0,5579.0,0.9843
2024,2024-07,2024-07-01,111 DXB-KHI,31.0,5668.0,5154.0,0.9093
2024,2024-07,2024-07-01,170 KHI-JED,10.0,1770.0,1736.0,0.9808
2024,2024-07,2024-07-01,171 JED-KHI,10.0,1770.0,977.0,0.552
2024,2024-07,2024-07-01,172 KHI-JED,4.0,880.0,711.0,0.808
2024,2024-07,2024-07-01,173 JED-KHI,4.0,880.0,787.0,0.8943
2024,2024-07,2024-07-01,200 KHI-ISB,21.0,4172.0,3715.0,0.8905
2024,2024-07,2024-07-01,201 ISB-KHI,22.0,4352.0,4108.0,0.9439
2024,2024-07,2024-07-01,2011 ISB-ISB,1.0,220.0,0.0,0.0
2024,2024-07,2024-07-01,207 ISB-KHI,29.0,5812.0,5433.0,0.9348
2024,2024-07,2024-07-01,208 KHI-ISB,30.0,6040.0,5461.0,0.9041
2024,2024-07,2024-07-01,210 ISB-DXB,31.0,6823.0,6568.0,0.9626
2024,2024-07,2024-07-01,211 DXB-ISB,31.0,6823.0,5768.0,0.8454
2024,2024-07,2024-07-01,212 ISB-SHJ,13.0,2890.0,2802.0,0.9696
2024,2024-07,2024-07-01,213 SHJ-ISB,13.0,2890.0,1922.0,0.6651
2024,2024-07,2024-07-01,216 ISB-DXB,31.0,7093.0,6666.0,0.9398
2024,2024-07,2024-07-01,217 DXB-ISB,31.0,7093.0,5675.0,0.8001
2024,2024-07,2024-07-01,230 ISB-AUH,18.0,3965.0,3769.0,0.9506
2024,2024-07,2024-07-01,231 AUH-ISB,18.0,3965.0,3408.0,0.8595
2024,2024-07,2024-07-01,251 ISB-KDU,18.0,3240.0,3118.0,0.9623
2024,2024-07,2024-07-01,252 KDU-ISB,18.0,3240.0,3178.0,0.9809
2024,2024-07,2024-07-01,270 ISB-JED,10.0,2175.0,1996.0,0.9177
2024,2024-07,2024-07-01,2700 ISB-ISB,1.0,220.0,0.0,0.0
2024,2024-07,2024-07-01,271 JED-ISB,10.0,2175.0,777.0,0.3572
2024,2024-07,2024-07-01,272 ISB-JED,5.0,1175.0,980.0,0.834
2024,2024-07,2024-07-01,273 JED-ISB,5.0,1175.0,993.0,0.8451
2024,2024-07,2024-07-01,274 ISB-RUH,21.0,3995.0,3838.0,0.9607
2024,2024-07,2024-07-01,275 RUH-ISB,22.0,4175.0,3362.0,0.8053
2024,2024-07,2024-07-01,276 ISB-MED,1.0,220.0,196.0,0.8909
2024,2024-07,2024-07-01,277 MED-ISB,1.0,220.0,168.0,0.7636
2024,2024-07,2024-07-01,401 LHE-KHI,25.0,4976.0,4342.0,0.8726
2024,2024-07,2024-07-01,402 KHI-LHE,26.0,5242.0,4382.0,0.8359
2024,2024-07,2024-07-01,405 LHE-KHI,26.0,5266.0,4790.0,0.9096
2024,2024-07,2024-07-01,406 KHI-LHE,27.0,5438.0,4831.0,0.8884
2024,2024-07,2024-07-01,410 LHE-DXB,31.0,6684.0,6572.0,0.9832
2024,2024-07,2024-07-01,411 DXB-LHE,31.0,6684.0,5796.0,0.8671
2024,2024-07,2024-07-01,412 LHE-SHJ,15.0,3134.0,3013.0,0.9614
2024,2024-07,2024-07-01,413 SHJ-LHE,15.0,3134.0,2141.0,0.6832
2024,2024-07,2024-07-01,416 LHE-DXB,31.0,6526.0,6375.0,0.9769
2024,2024-07,2024-07-01,417 DXB-LHE,31.0,6480.0,5056.0,0.7802
2024,2024-07,2024-07-01,430 LHE-AUH,17.0,3486.0,3344.0,0.9593
2024,2024-07,2024-07-01,431 AUH-LHE,17.0,3486.0,2749.0,0.7886
2024,2024-07,2024-07-01,470 LHE-JED,11.0,2140.0,2052.0,0.9589
2024,2024-07,2024-07-01,471 JED-LHE,10.0,1960.0,1014.0,0.5173
2024,2024-07,2024-07-01,472 LHE-JED,4.0,880.0,792.0,0.9
2024,2024-07,2024-07-01,473 JED-LHE,5.0,1100.0,940.0,0.8545
2024,2024-07,2024-07-01,474 LHE-RUH,9.0,1740.0,1699.0,0.9764
2024,2024-07,2024-07-01,475 RUH-LHE,9.0,1740.0,1215.0,0.6983
2024,2024-07,2024-07-01,476 LHE-MED,1.0,220.0,193.0,0.8773
2024,2024-07,2024-07-01,477 MED-LHE,1.0,220.0,162.0,0.7364
2024,2024-07,2024-07-01,806 MUX-KHI,3.0,574.0,531.0,0.9251
2024,2024-07,2024-07-01,807 KHI-MUX,3.0,528.0,429.0,0.8125
2024,2024-07,2024-07-01,810 MUX-DXB,17.0,3092.0,3019.0,0.9764
2024,2024-07,2024-07-01,811 DXB-MUX,17.0,3092.0,2752.0,0.89
2024,2024-07,2024-07-01,812 MUX-SHJ,14.0,2558.0,2438.0,0.9531
2024,2024-07,2024-07-01,813 SHJ-MUX,14.0,2558.0,1929.0,0.7541
2024,2024-07,2024-07-01,870 MUX-JED,10.0,1770.0,1736.0,0.9808
2024,2024-07,2024-07-01,871 JED-MUX,10.0,1770.0,652.0,0.3684
2024,2024-07,2024-07-01,872 MUX-JED,4.0,880.0,753.0,0.8557
2024,2024-07,2024-07-01,873 JED-MUX,4.0,880.0,798.0,0.9068
2024,2024-07,2024-07-01,876 MUX-MED,1.0,174.0,171.0,0.9828
2024,2024-07,2024-07-01,877 MED-MUX,1.0,174.0,160.0,0.9195
2024,2024-07,2024-07-01,TOTALS,931.0,189370.0,165671.0,0.8749
2024,2024-08,2024-08-01,110 KHI-DXB,31.0,6192.0,5682.0,0.9176
2024,2024-08,2024-08-01,111 DXB-KHI,30.0,6006.0,3548.0,0.5907
2024,2024-08,2024-08-01,113 DXB-KHI,1.0,180.0,157.0,0.8722
2024,2024-08,2024-08-01,170 KHI-JED,31.0,6138.0,5373.0,0.8754
2024,2024-08,2024-08-01,171 JED-KHI,31.0,6138.0,4319.0,0.7036
2024,2024-08,2024-08-01,200 KHI-ISB,22.0,4434.0,3914.0,0.8827
2024,2024-08,2024-08-01,201 ISB-KHI,22.0,4440.0,4248.0,0.9568
2024,2024-08,2024-08-01,207 ISB-KHI,31.0,5894.0,5453.0,0.9252
2024,2024-08,2024-08-01,208 KHI-ISB,30.0,5680.0,5125.0,0.9023
2024,2024-08,2024-08-01,210 ISB-DXB,31.0,7070.0,6721.0,0.9506
2024,2024-08,2024-08-01,211 DXB-ISB,31.0,7070.0,4732.0,0.6693
2024,2024-08,2024-08-01,212 ISB-SHJ,13.0,2820.0,2723.0,0.9656
2024,2024-08,2024-08-01,213 SHJ-ISB,13.0,2820.0,1137.0,0.4032
2024,2024-08,2024-08-01,216 ISB-DXB,31.0,7230.0,6916.0,0.9566
2024,2024-08,2024-08-01,217 DXB-ISB,31.0,7230.0,4746.0,0.6564
2024,2024-08,2024-08-01,230 ISB-AUH,18.0,3960.0,3894.0,0.9833
2024,2024-08,2024-08-01,231 AUH-ISB,18.0,3960.0,2957.0,0.7467
2024,2024-08,2024-08-01,251 ISB-KDU,17.0,3060.0,2562.0,0.8373
2024,2024-08,2024-08-01,252 KDU-ISB,17.0,3060.0,3021.0,0.9873
2024,2024-08,2024-08-01,270 ISB-JED,31.0,6500.0,5600.0,0.8615
2024,2024-08,2024-08-01,271 JED-ISB,31.0,6500.0,4349.0,0.6691
2024,2024-08,2024-08-01,274 ISB-RUH,23.0,4300.0,4139.0,0.9626
2024,2024-08,2024-08-01,275 RUH-ISB,22.0,4120.0,3365.0,0.8167
2024,2024-08,2024-08-01,401 LHE-KHI,25.0,5310.0,4859.0,0.9151
2024,2024-08,2024-08-01,402 KHI-LHE,24.0,5026.0,4592.0,0.9136
2024,2024-08,2024-08-01,405 LHE-KHI,26.0,5042.0,4687.0,0.9296
2024,2024-08,2024-08-01,406 KHI-LHE,27.0,5288.0,4748.0,0.8979
2024,2024-08,2024-08-01,410 LHE-DXB,31.0,6702.0,6500.0,0.9699
2024,2024-08,2024-08-01,411 DXB-LHE,31.0,6702.0,5514.0,0.8227
2024,2024-08,2024-08-01,412 LHE-SHJ,18.0,3662.0,3361.0,0.9178
2024,2024-08,2024-08-01,413 SHJ-LHE,18.0,3662.0,1941.0,0.53
2024,2024-08,2024-08-01,416 LHE-DXB,31.0,6512.0,6310.0,0.969
2024,2024-08,2024-08-01,417 DXB-LHE,31.0,6512.0,4283.0,0.6577
2024,2024-08,2024-08-01,430 LHE-AUH,18.0,3678.0,3515.0,0.9557
2024,2024-08,2024-08-01,431 AUH-LHE,18.0,3678.0,2699.0,0.7338
2024,2024-08,2024-08-01,470 LHE-JED,31.0,5936.0,5443.0,0.9169
2024,2024-08,2024-08-01,471 JED-LHE,31.0,5936.0,4764.0,0.8026
2024,2024-08,2024-08-01,474 LHE-RUH,9.0,1900.0,1721.0,0.9058
2024,2024-08,2024-08-01,475 RUH-LHE,9.0,1900.0,1433.0,0.7542
2024,2024-08,2024-08-01,810 MUX-DXB,16.0,2856.0,2740.0,0.9594
2024,2024-08,2024-08-01,811 DXB-MUX,16.0,2862.0,2178.0,0.761
2024,2024-08,2024-08-01,812 MUX-SHJ,13.0,2328.0,2211.0,0.9497
2024,2024-08,2024-08-01,813 SHJ-MUX,13.0,2328.0,1284.0,0.5515
2024,2024-08,2024-08-01,870 MUX-JED,31.0,5538.0,5257.0,0.9493
2024,2024-08,2024-08-01,871 JED-MUX,30.0,5358.0,3916.0,0.7309
2024,2024-08,2024-08-01,873 JED-MUX,1.0,180.0,136.0,0.7556
2024,2024-08,2024-08-01,TOTALS,1054.0,213698.0,178773.0,0.8366
2024,2024-09,2024-09-01,110 KHI-DXB,26.0,4864.0,3828.0,0.787
2024,2024-09,2024-09-01,111 DXB-KHI,26.0,4864.0,2999.0,0.6166
2024,2024-09,2024-09-01,170 KHI-JED,30.0,5600.0,5227.0,0.9334
2024,2024-09,2024-09-01,171 JED-KHI,30.0,5600.0,4249.0,0.7588
2024,2024-09,2024-09-01,200 KHI-ISB,22.0,4480.0,4232.0,0.9446
2024,2024-09,2024-09-01,201 ISB-KHI,21.0,4300.0,4023.0,0.9356
2024,2024-09,2024-09-01,207 ISB-KHI,29.0,6020.0,5489.0,0.9118
2024,2024-09,2024-09-01,208 KHI-ISB,30.0,6240.0,5432.0,0.8705
2024,2024-09,2024-09-01,210 ISB-DXB,26.0,5900.0,5367.0,0.9097
2024,2024-09,2024-09-01,211 DXB-ISB,26.0,5900.0,4541.0,0.7697
2024,2024-09,2024-09-01,212 ISB-SHJ,13.0,2875.0,2603.0,0.9054
2024,2024-09,2024-09-01,213 SHJ-ISB,13.0,2875.0,1344.0,0.4675
2024,2024-09,2024-09-01,216 ISB-DXB,30.0,7005.0,6434.0,0.9185
2024,2024-09,2024-09-01,217 DXB-ISB,30.0,7005.0,5015.0,0.7159
2024,2024-09,2024-09-01,230 ISB-AUH,17.0,3675.0,3337.0,0.908
2024,2024-09,2024-09-01,231 AUH-ISB,17.0,3675.0,2804.0,0.763
2024,2024-09,2024-09-01,251 ISB-KDU,17.0,3060.0,2805.0,0.9167
2024,2024-09,2024-09-01,252 KDU-ISB,17.0,3060.0,2931.0,0.9578
2024,2024-09,2024-09-01,270 ISB-JED,30.0,6255.0,5143.0,0.8222
2024,2024-09,2024-09-01,271 JED-ISB,30.0,6255.0,3922.0,0.627
2024,2024-09,2024-09-01,274 ISB-RUH,21.0,3780.0,3644.0,0.964
2024,2024-09,2024-09-01,275 RUH-ISB,22.0,3960.0,3710.0,0.9369
2024,2024-09,2024-09-01,401 LHE-KHI,24.0,4902.0,4586.0,0.9355
2024,2024-09,2024-09-01,402 KHI-LHE,22.0,4502.0,4295.0,0.954
2024,2024-09,2024-09-01,405 LHE-KHI,23.0,4510.0,4225.0,0.9368
2024,2024-09,2024-09-01,406 KHI-LHE,25.0,4942.0,4614.0,0.9336
2024,2024-09,2024-09-01,410 LHE-DXB,30.0,6552.0,5822.0,0.8886
2024,2024-09,2024-09-01,411 DXB-LHE,30.0,6552.0,5257.0,0.8024
2024,2024-09,2024-09-01,412 LHE-SHJ,15.0,3212.0,2407.0,0.7494
2024,2024-09,2024-09-01,413 SHJ-LHE,15.0,3212.0,1796.0,0.5592
2024,2024-09,2024-09-01,416 LHE-DXB,26.0,5680.0,4898.0,0.8623
2024,2024-09,2024-09-01,417 DXB-LHE,26.0,5680.0,4010.0,0.706
2024,2024-09,2024-09-01,430 LHE-AUH,18.0,3594.0,2989.0,0.8317
2024,2024-09,2024-09-01,431 AUH-LHE,18.0,3594.0,2843.0,0.791
2024,2024-09,2024-09-01,470 LHE-JED,30.0,5226.0,5029.0,0.9623
2024,2024-09,2024-09-01,471 JED-LHE,30.0,5232.0,4216.0,0.8058
2024,2024-09,2024-09-01,474 LHE-RUH,9.0,1820.0,1560.0,0.8571
2024,2024-09,2024-09-01,475 RUH-LHE,8.0,1600.0,1394.0,0.8713
2024,2024-09,2024-09-01,810 MUX-DXB,17.0,3060.0,2870.0,0.9379
2024,2024-09,2024-09-01,811 DXB-MUX,17.0,3060.0,2551.0,0.8337
2024,2024-09,2024-09-01,812 MUX-SHJ,11.0,1980.0,1873.0,0.946
2024,2024-09,2024-09-01,813 SHJ-MUX,11.0,1980.0,1101.0,0.5561
2024,2024-09,2024-09-01,870 MUX-JED,30.0,5400.0,5124.0,0.9489
2024,2024-09,2024-09-01,871 JED-MUX,30.0,5400.0,4659.0,0.8628
2024,2024-09,2024-09-01,TOTALS,988.0,198938.0,167198.0,0.8405
2024,2024-10,2024-10-01,110 KHI-DXB,22.0,3954.0,3453.0,0.8733
2024,2024-10,2024-10-01,111 DXB-KHI,22.0,3954.0,3355.0,0.8485
2024,2024-10,2024-10-01,170 KHI-JED,31.0,5574.0,5372.0,0.9638
2024,2024-10,2024-10-01,171 JED-KHI,31.0,5574.0,5437.0,0.9754
2024,2024-10,2024-10-01,200 KHI-ISB,21.0,4300.0,3974.0,0.9242
2024,2024-10,2024-10-01,201 ISB-KHI,22.0,4575.0,4180.0,0.9137
2024,2024-10,2024-10-01,207 ISB-KHI,31.0,5980.0,5270.0,0.8813
2024,2024-10,2024-10-01,208 KHI-ISB,31.0,6035.0,5491.0,0.9099
2024,2024-10,2024-10-01,210 ISB-DXB,23.0,5105.0,4294.0,0.8411
2024,2024-10,2024-10-01,211 DXB-ISB,23.0,5105.0,4944.0,0.9685
2024,2024-10,2024-10-01,212 ISB-SHJ,13.0,2700.0,2180.0,0.8074
2024,2024-10,2024-10-01,213 SHJ-ISB,13.0,2700.0,2468.0,0.9141
2024,2024-10,2024-10-01,216 ISB-DXB,24.0,5370.0,4736.0,0.8819
2024,2024-10,2024-10-01,217 DXB-ISB,24.0,5370.0,4927.0,0.9175
2024,2024-10,2024-10-01,230 ISB-AUH,18.0,3840.0,3285.0,0.8555
2024,2024-10,2024-10-01,231 AUH-ISB,18.0,3840.0,3567.0,0.9289
2024,2024-10,2024-10-01,251 ISB-KDU,16.0,2880.0,2655.0,0.9219
2024,2024-10,2024-10-01,2511 ISB-ISB,1.0,180.0,0.0,0.0
2024,2024-10,2024-10-01,252 KDU-ISB,16.0,2880.0,2666.0,0.9257
2024,2024-10,2024-10-01,270 ISB-JED,31.0,5580.0,5384.0,0.9649
2024,2024-10,2024-10-01,271 JED-ISB,31.0,5580.0,5434.0,0.9738
2024,2024-10,2024-10-01,274 ISB-RUH,22.0,3960.0,3857.0,0.974
2024,2024-10,2024-10-01,275 RUH-ISB,21.0,3780.0,3720.0,0.9841
2024,2024-10,2024-10-01,401 LHE-KHI,28.0,6144.0,5649.0,0.9194
2024,2024-10,2024-10-01,402 KHI-LHE,28.0,6104.0,5860.0,0.96
2024,2024-10,2024-10-01,405 LHE-KHI,28.0,5956.0,5433.0,0.9122
2024,2024-10,2024-10-01,406 KHI-LHE,28.0,5996.0,5601.0,0.9341
2024,2024-10,2024-10-01,410 LHE-DXB,26.0,5610.0,4969.0,0.8857
2024,2024-10,2024-10-01,411 DXB-LHE,26.0,5616.0,5264.0,0.9373
2024,2024-10,2024-10-01,412 LHE-SHJ,11.0,2388.0,1822.0,0.763
2024,2024-10,2024-10-01,413 SHJ-LHE,11.0,2388.0,2022.0,0.8467
2024,2024-10,2024-10-01,416 LHE-DXB,24.0,5208.0,4623.0,0.8877
2024,2024-10,2024-10-01,417 DXB-LHE,24.0,5208.0,4960.0,0.9524
2024,2024-10,2024-10-01,430 LHE-AUH,14.0,3024.0,2343.0,0.7748
2024,2024-10,2024-10-01,431 AUH-LHE,13.0,2812.0,2442.0,0.8684
2024,2024-10,2024-10-01,470 LHE-JED,31.0,5628.0,5232.0,0.9296
2024,2024-10,2024-10-01,471 JED-LHE,31.0,5622.0,5360.0,0.9534
2024,2024-10,2024-10-01,474 LHE-RUH,9.0,1972.0,1537.0,0.7794
2024,2024-10,2024-10-01,475 RUH-LHE,10.0,2192.0,1960.0,0.8942
2024,2024-10,2024-10-01,810 MUX-DXB,18.0,3240.0,2996.0,0.9247
2024,2024-10,2024-10-01,811 DXB-MUX,18.0,3234.0,3171.0,0.9805
2024,2024-10,2024-10-01,812 MUX-SHJ,10.0,1800.0,1680.0,0.9333
2024,2024-10,2024-10-01,813 SHJ-MUX,10.0,1800.0,1757.0,0.9761
2024,2024-10,2024-10-01,870 MUX-JED,31.0,5574.0,5230.0,0.9383
2024,2024-10,2024-10-01,871 JED-MUX,30.0,5400.0,5325.0,0.9861
2024,2024-10,2024-10-01,TOTALS,964.0,191732.0,175885.0,0.9173
2024,2024-11,2024-11-01,110 KHI-DXB,29.0,5196.0,4445.0,0.8555
2024,2024-11,2024-11-01,111 DXB-KHI,29.0,5196.0,4568.0,0.8791
2024,2024-11,2024-11-01,170 KHI-JED,30.0,5408.0,5262.0,0.973
2024,2024-11,2024-11-01,1700 KHI-KHI,1.0,180.0,0.0,0.0
2024,2024-11,2024-11-01,171 JED-KHI,30.0,5408.0,5314.0,0.9826
2024,2024-11,2024-11-01,200 KHI-ISB,21.0,3968.0,3674.0,0.9259
2024,2024-11,2024-11-01,201 ISB-KHI,22.0,4194.0,4017.0,0.9578
2024,2024-11,2024-11-01,207 ISB-KHI,23.0,4804.0,4552.0,0.9475
2024,2024-11,2024-11-01,208 KHI-ISB,23.0,4850.0,4252.0,0.8767
2024,2024-11,2024-11-01,210 ISB-DXB,29.0,6440.0,5884.0,0.9137
2024,2024-11,2024-11-01,211 DXB-ISB,29.0,6440.0,5987.0,0.9297
2024,2024-11,2024-11-01,212 ISB-SHJ,9.0,1860.0,1676.0,0.9011
2024,2024-11,2024-11-01,213 SHJ-ISB,9.0,1860.0,1677.0,0.9016
2024,2024-11,2024-11-01,216 ISB-DXB,22.0,4800.0,4560.0,0.95
2024,2024-11,2024-11-01,217 DXB-ISB,22.0,4800.0,4424.0,0.9217
2024,2024-11,2024-11-01,230 ISB-AUH,17.0,3740.0,3286.0,0.8786
2024,2024-11,2024-11-01,231 AUH-ISB,17.0,3740.0,3344.0,0.8941
2024,2024-11,2024-11-01,251 ISB-KDU,8.0,1440.0,947.0,0.6576
2024,2024-11,2024-11-01,252 KDU-ISB,8.0,1440.0,1408.0,0.9778
2024,2024-11,2024-11-01,270 ISB-JED,30.0,5480.0,5261.0,0.96
2024,2024-11,2024-11-01,271 JED-ISB,30.0,5480.0,5291.0,0.9655
2024,2024-11,2024-11-01,274 ISB-RUH,21.0,3860.0,3599.0,0.9324
2024,2024-11,2024-11-01,275 RUH-ISB,21.0,3820.0,3635.0,0.9516
2024,2024-11,2024-11-01,401 LHE-KHI,22.0,4762.0,4467.0,0.9381
2024,2024-11,2024-11-01,402 KHI-LHE,22.0,4768.0,4483.0,0.9402
2024,2024-11,2024-11-01,405 LHE-KHI,26.0,5472.0,5027.0,0.9187
2024,2024-11,2024-11-01,406 KHI-LHE,26.0,5426.0,4996.0,0.9208
2024,2024-11,2024-11-01,410 LHE-DXB,30.0,6416.0,5929.0,0.9241
2024,2024-11,2024-11-01,411 DXB-LHE,30.0,6410.0,6083.0,0.949
2024,2024-11,2024-11-01,412 LHE-SHJ,10.0,2136.0,1822.0,0.853
2024,2024-11,2024-11-01,413 SHJ-LHE,10.0,2136.0,1885.0,0.8825
2024,2024-11,2024-11-01,416 LHE-DXB,27.0,5828.0,5413.0,0.9288
2024,2024-11,2024-11-01,417 DXB-LHE,27.0,5836.0,5641.0,0.9666
2024,2024-11,2024-11-01,430 LHE-AUH,13.0,2756.0,2446.0,0.8875
2024,2024-11,2024-11-01,431 AUH-LHE,13.0,2788.0,2545.0,0.9128
2024,2024-11,2024-11-01,432 LHE-AUH,2.0,392.0,313.0,0.7985
2024,2024-11,2024-11-01,433 AUH-LHE,2.0,392.0,390.0,0.9949
2024,2024-11,2024-11-01,470 LHE-JED,30.0,5798.0,5097.0,0.8791
2024,2024-11,2024-11-01,471 JED-LHE,30.0,5758.0,5239.0,0.9099
2024,2024-11,2024-11-01,474 LHE-RUH,8.0,1744.0,1376.0,0.789
2024,2024-11,2024-11-01,475 RUH-LHE,8.0,1744.0,1569.0,0.8997
2024,2024-11,2024-11-01,810 MUX-DXB,17.0,3076.0,2839.0,0.923
2024,2024-11,2024-11-01,811 DXB-MUX,17.0,3082.0,2980.0,0.9669
2024,2024-11,2024-11-01,812 MUX-SHJ,12.0,2142.0,1990.0,0.929
2024,2024-11,2024-11-01,813 SHJ-MUX,12.0,2142.0,2107.0,0.9837
2024,2024-11,2024-11-01,870 MUX-JED,30.0,5364.0,5259.0,0.9804
2024,2024-11,2024-11-01,871 JED-MUX,30.0,5358.0,5250.0,0.9798
2024,2024-11,2024-11-01,TOTALS,934.0,186130.0,172209.0,0.9252
2024,2024-12,2024-12-01,110 KHI-DXB,31.0,6252.0,5568.0,0.8906
2024,2024-12,2024-12-01,111 DXB-KHI,31.0,6252.0,5889.0,0.9419
2024,2024-12,2024-12-01,170 KHI-JED,31.0,6220.0,5957.0,0.9577
2024,2024-12,2024-12-01,171 JED-KHI,31.0,6220.0,5820.0,0.9357
2024,2024-12,2024-12-01,200 KHI-ISB,29.0,6180.0,5984.0,0.9683
2024,2024-12,2024-12-01,201 ISB-KHI,29.0,6220.0,5917.0,0.9513
2024,2024-12,2024-12-01,204 KHI-ISB,1.0,235.0,172.0,0.7319
2024,2024-12,2024-12-01,207 ISB-KHI,31.0,6130.0,5774.0,0.9419
2024,2024-12,2024-12-01,208 KHI-ISB,31.0,6170.0,5695.0,0.923
2024,2024-12,2024-12-01,210 ISB-DXB,31.0,6815.0,6167.0,0.9049
2024,2024-12,2024-12-01,211 DXB-ISB,31.0,6815.0,6287.0,0.9225
2024,2024-12,2024-12-01,212 ISB-SHJ,13.0,2620.0,2187.0,0.8347
2024,2024-12,2024-12-01,213 SHJ-ISB,13.0,2620.0,2348.0,0.8962
2024,2024-12,2024-12-01,216 ISB-DXB,22.0,4800.0,4170.0,0.8688
2024,2024-12,2024-12-01,217 DXB-ISB,22.0,4800.0,4312.0,0.8983
2024,2024-12,2024-12-01,230 ISB-AUH,21.0,4540.0,3613.0,0.7958
2024,2024-12,2024-12-01,231 AUH-ISB,21.0,4540.0,3648.0,0.8035
2024,2024-12,2024-12-01,270 ISB-JED,31.0,5580.0,5336.0,0.9563
2024,2024-12,2024-12-01,271 JED-ISB,31.0,5580.0,5523.0,0.9898
2024,2024-12,2024-12-01,274 ISB-RUH,20.0,4360.0,3234.0,0.7417
2024,2024-12,2024-12-01,2744 ISB-ISB,1.0,180.0,0.0,0.0
2024,2024-12,2024-12-01,275 RUH-ISB,20.0,4360.0,3577.0,0.8204
2024,2024-12,2024-12-01,278 ISB-RUH,2.0,440.0,301.0,0.6841
2024,2024-12,2024-12-01,279 RUH-ISB,2.0,440.0,362.0,0.8227
2024,2024-12,2024-12-01,401 LHE-KHI,27.0,5646.0,5388.0,0.9543
2024,2024-12,2024-12-01,402 KHI-LHE,28.0,5874.0,5414.0,0.9217
2024,2024-12,2024-12-01,405 LHE-KHI,31.0,6454.0,5959.0,0.9233
2024,2024-12,2024-12-01,406 KHI-LHE,31.0,6414.0,5781.0,0.9013
2024,2024-12,2024-12-01,410 LHE-DXB,31.0,5928.0,5398.0,0.9106
2024,2024-12,2024-12-01,411 DXB-LHE,31.0,5928.0,5619.0,0.9479
2024,2024-12,2024-12-01,412 LHE-SHJ,17.0,3470.0,2867.0,0.8262
2024,2024-12,2024-12-01,413 SHJ-LHE,16.0,3290.0,2985.0,0.9073
2024,2024-12,2024-12-01,416 LHE-DXB,31.0,6196.0,5655.0,0.9127
2024,2024-12,2024-12-01,417 DXB-LHE,31.0,6188.0,5897.0,0.953
2024,2024-12,2024-12-01,430 LHE-AUH,13.0,2628.0,2247.0,0.855
2024,2024-12,2024-12-01,431 AUH-LHE,14.0,2808.0,2449.0,0.8722
2024,2024-12,2024-12-01,432 LHE-AUH,4.0,754.0,615.0,0.8156
2024,2024-12,2024-12-01,433 AUH-LHE,4.0,754.0,695.0,0.9218
2024,2024-12,2024-12-01,470 LHE-JED,31.0,5524.0,5234.0,0.9475
2024,2024-12,2024-12-01,471 JED-LHE,31.0,5570.0,5446.0,0.9777
2024,2024-12,2024-12-01,474 LHE-RUH,9.0,1772.0,1475.0,0.8324
2024,2024-12,2024-12-01,475 RUH-LHE,9.0,1772.0,1632.0,0.921
2024,2024-12,2024-12-01,810 MUX-DXB,18.0,3240.0,2985.0,0.9213
2024,2024-12,2024-12-01,811 DXB-MUX,18.0,3240.0,3176.0,0.9802
2024,2024-12,2024-12-01,812 MUX-SHJ,12.0,2160.0,1920.0,0.8889
2024,2024-12,2024-12-01,813 SHJ-MUX,12.0,2160.0,2056.0,0.9519
2024,2024-12,2024-12-01,870 MUX-JED,30.0,5400.0,5335.0,0.988
2024,2024-12,2024-12-01,871 JED-MUX,31.0,5580.0,5518.0,0.9889
2024,2024-12,2024-12-01,TOTALS,1036.0,207119.0,189587.0,0.9154
2025,2025-01,2025-01-01,110 KHI-DXB,31.0,6651.0,6465.0,0.972
2025,2025-01,2025-01-01,1100 KHI-KHI,1.0,212.0,0.0,0.0
2025,2025-01,2025-01-01,111 DXB-KHI,31.0,6651.0,4392.0,0.6604
2025,2025-01,2025-01-01,170 KHI-JED,31.0,6628.0,6466.0,0.9756
2025,2025-01,2025-01-01,171 JED-KHI,31.0,6628.0,6028.0,0.9095
2025,2025-01,2025-01-01,200 KHI-ISB,16.0,3495.0,3321.0,0.9502
2025,2025-01,2025-01-01,201 ISB-KHI,16.0,3480.0,3268.0,0.9391
2025,2025-01,2025-01-01,207 ISB-KHI,27.0,5457.0,5021.0,0.9201
2025,2025-01,2025-01-01,208 KHI-ISB,27.0,5457.0,4946.0,0.9064
2025,2025-01,2025-01-01,210 ISB-DXB,31.0,6865.0,5976.0,0.8705
2025,2025-01,2025-01-01,2100 ISB-DXB,1.0,235.0,0.0,0.0
2025,2025-01,2025-01-01,211 DXB-ISB,31.0,6865.0,5542.0,0.8073
